"ID","company_type","rating","name","director","employees_hired","employees_capacity","daily_income","daily_customers","weekly_income","weekly_customers","days_old","type"
"107736","37","4","Syscore Solutions","2049998","12","12","3.3e+07","1","2.29e+08","7","44","Private Security Firm"
"107340","37","4","Painting House Security","2799987","12","12","2.9e+07","1","2.03e+08","7","64","Private Security Firm"
"107801","37","4","Eddy&amp;Co Security - HIRING","2310495","15","15","2.8e+07","1","1.92e+08","7","41","Private Security Firm"
"107051","37","4","RapidAssaultTacSquad","2663093","14","15","26500000","1","185500000","7","77","Private Security Firm"
"107460","37","4","Hiring MAN&amp;END up to 4m","2912007","12","12","2.8e+07","1","175500000","8","59","Private Security Firm"
"98251","37","4","Angels Security Firm","2692301","12","12","2.6e+07","1","1.66e+08","7","587","Private Security Firm"
"107667","37","4","Shadow Watch","3142301","12","12","1.4e+07","1","1.66e+08","7","48","Private Security Firm"
"107448","37","4","Enady's Private Security Firm","2666283","9","13","3e+07","1","1.65e+08","7","59","Private Security Firm"
"107562","37","4","Surtrsec [hiring 90kINT]","2123220","12","12","21500000","1","150500000","7","54","Private Security Firm"
"107413","37","4","Shattered Stars","3268887","12","12","1.5e+07","1","1.45e+08","7","61","Private Security Firm"
"106816","37","4","LightArmy's Private Security Firm","2812784","11","12","1e+07","1","1.42e+08","7","88","Private Security Firm"
"99519","37","4","Dutch Door [Hiring]","495361","9","15","20250000","1","141750000","7","491","Private Security Firm"
"105305","37","4","Champion Security-hiring","3220685","12","12","2.2e+07","1","1.4e+08","7","162","Private Security Firm"
"107525","37","4","Wife Beater Frogs","2980266","14","15","2e+07","1","1.4e+08","7","55","Private Security Firm"
"96937","37","4","Shin-Ra Company","3157413","12","12","2.1e+07","1","1.39e+08","7","694","Private Security Firm"
"102602","37","4","(HIRING) SE Security","3053542","12","12","2.2e+07","1","1.39e+08","7","304","Private Security Firm"
"99975","37","4","Yellowjacket SF","2709186","11","12","2.1e+07","1","1.36e+08","7","455","Private Security Firm"
"104240","37","4","(HIRING) Boss PSF","2744286","10","10","2e+07","1","1.36e+08","7","216","Private Security Firm"
"107164","37","4","007","169755","12","13","2.5e+07","1","1.36e+08","7","72","Private Security Firm"
"99515","37","4","365Security HIRING","2418615","9","9","19600000","1","132600000","7","492","Private Security Firm"
"104229","37","4","Eucalyptus (HIRING !!)","3275566","12","12","1.9e+07","1","132500000","7","217","Private Security Firm"
"104930","37","4","Sentinel Solutions","2008590","9","9","19500000","1","132500000","7","181","Private Security Firm"
"104842","37","4","Silent professionals","2231764","13","13","2.5e+07","1","126500000","10","185","Private Security Firm"
"106881","37","4","Ghost Guards 1.0","2892095","11","12","1.8e+07","1","1.23e+08","7","84","Private Security Firm"
"93653","37","4","Kung Fu hiring!","2562832","12","15","1.2e+07","1","1.2e+08","7","956","Private Security Firm"
"103712","37","4","UFDs PSF","2868555","11","12","1.8e+07","1","1.19e+08","7","249","Private Security Firm"
"106373","37","4","Samurai Security","3192720","12","12","13500000","1","118500000","7","109","Private Security Firm"
"99980","37","4","Oasis (Hiring~~)","2840358","12","13","2e+07","1","1.16e+08","7","455","Private Security Firm"
"105446","37","4","Uprising security","3058406","11","12","1.8e+07","1","1.11e+08","7","155","Private Security Firm"
"103302","37","4","Penguin&#039;s Security Firm","2605231","15","15","9999999","1","110999997","7","270","Private Security Firm"
"102222","37","4","(HIRING)Dark Moon LLC","2894590","9","13","2e+07","1","1.1e+08","7","321","Private Security Firm"
"103629","37","4","Gunito&#039;s Escorts -HIRING-","870125","10","10","1.5e+07","1","1.08e+08","7","254","Private Security Firm"
"107195","37","4","ECP *Hiring*","3185282","12","12","1.6e+07","1","1.07e+08","7","71","Private Security Firm"
"98422","37","4","cabbage dog","2757408","12","13","1e+07","1","1e+08","7","574","Private Security Firm"
"105254","37","4","bluewhale","2694340","12","12","1.2e+07","1","9.8e+07","7","164","Private Security Firm"
"97549","37","4","King Shield [hiring R SC]","2828195","12","15","2e+07","1","9.5e+07","11","643","Private Security Firm"
"99289","37","4","LP&#039;s PSF","2885171","10","12","1.4e+07","2","94500000","15","512","Private Security Firm"
"98409","37","4","Chaos Security-hiring","3235342","10","15","1.3e+07","1","9.1e+07","7","575","Private Security Firm"
"107880","37","3","Privately Insecure","2133555","12","12","27500000","1","171200000","9","37","Private Security Firm"
"107831","37","3","Solar Bahamut Company","3130205","12","12","1.9e+07","1","1.14e+08","9","40","Private Security Firm"
"105904","37","3","The Institute","2486088","9","12","1.3e+07","1","9.1e+07","7","132","Private Security Firm"
"106134","37","3","Coffin Raisers","2875576","11","12","1.3e+07","1","9.1e+07","7","120","Private Security Firm"
"101146","37","3","Bass Security Consulting","2799362","12","12","2e+07","1","8.5e+07","17","379","Private Security Firm"
"101032","37","3","Tri-Tachyon[HIRING NOW]","2734580","12","13","1.2e+07","1","8.4e+07","7","387","Private Security Firm"
"104799","37","3","NCR Rangers [HIRING!!!]","3133188","12","12","1.2e+07","1","8.4e+07","7","188","Private Security Firm"
"105498","37","3","Protecting Kale(hiring)","2801882","10","12","1.2e+07","1","8.4e+07","7","152","Private Security Firm"
"103699","37","3","Flash&#039;s Clothing Store","2694731","6","12","1.1e+07","1","7.7e+07","7","250","Private Security Firm"
"103996","37","3","Golden shield [hiring]","2675253","11","12","1.1e+07","1","7.7e+07","7","231","Private Security Firm"
"96810","37","3","BigMuscle Security","2807062","12","15","1e+07","1","7e+07","7","703","Private Security Firm"
"100725","37","3","Iron Fist Security","2939832","9","12","1e+07","1","7e+07","7","405","Private Security Firm"
"102387","37","3","Urban Broil Security","646118","4","10","1e+07","1","7e+07","7","314","Private Security Firm"
"105224","37","3","Sunnyvale Security","2428726","8","12","1e+07","1","7e+07","7","165","Private Security Firm"
"106262","37","3","Employ","2731414","8","9","1e+07","1","7e+07","7","113","Private Security Firm"
"106710","37","3","Pro Secure","2388638","12","12","1e+07","1","7e+07","7","92","Private Security Firm"
"95404","37","3","getSLAPped","520144","6","12","9e+06","1","6.3e+07","7","818","Private Security Firm"
"99463","37","3","Private Naoists","2669774","6","15","3e+06","1","6.3e+07","7","497","Private Security Firm"
"93620","37","3","MainPower (Hiring)","2477774","14","15","8800000","3","59200000","18","959","Private Security Firm"
"105551","37","3","LoopHole - Hiring","2410510","7","10","1e+07","1","56490000","10","149","Private Security Firm"
"95777","37","3","Private(hiring)","2795874","13","15","8500000","1","5.4e+07","9","787","Private Security Firm"
"104215","37","3","Hummingbirds: EST. 19XX","1444838","9","12","9e+06","1","5.4e+07","6","217","Private Security Firm"
"98857","37","3","Mozart Group - Hiring","1874922","10","15","7500000","1","52500000","7","545","Private Security Firm"
"99964","37","3","THE AXE GANG[Hiring]","2509518","9","13","5800000","2","42200000","16","456","Private Security Firm"
"95847","37","3","Rock-ray [---HIRING---]","2686393","12","13","9e+06","1","3.6e+07","7","781","Private Security Firm"
"95238","37","3","Security Alliance(Hiring)","2697503","4","15","5e+06","1","3.5e+07","7","832","Private Security Firm"
"104369","37","3","Boar Hunters","2088212","1","12","0","0","0","0","209","Private Security Firm"
"108385","37","2","Revilo's Private Security Firm","2705361","12","12","2e+07","2","1.93e+08","9","13","Private Security Firm"
"108211","37","2","Vajra Inc.","2768944","12","12","11700000","2","153700000","8","21","Private Security Firm"
"108061","37","2","Nerf Inc.","2293481","12","12","2.5e+07","1","1.13e+08","7","28","Private Security Firm"
"107981","37","2","ConFirm (Hiring)","2609855","9","10","1.9e+07","1","99999904","53","33","Private Security Firm"
"108239","37","2","Unbroken Guardians","3128370","11","12","1.3e+07","1","9.1e+07","7","20","Private Security Firm"
"107995","37","2","Force Multipliers HIRING","1469558","8","10","9950000","1","69650000","7","32","Private Security Firm"
"106700","37","2","NCIS","1320892","12","13","3e+06","1","25500000","11","93","Private Security Firm"
"105762","37","2","WSG armed assault","2850705","9","10","3450000","1","24150000","7","138","Private Security Firm"
"95909","37","2","Hiring!!!!","2756414","10","12","3e+06","1","2.1e+07","7","777","Private Security Firm"
"100930","37","2","Knight of Favonius HIRING","2410531","8","12","3e+06","1","2.1e+07","7","393","Private Security Firm"
"106189","37","2","MP&#039;S [HIRING 15X++]","2743092","7","12","2950000","1","20650000","7","117","Private Security Firm"
"102656","37","2","Unsecret Service {HIRING}","2208384","10","12","3e+06","1","20100000","17","301","Private Security Firm"
"101874","37","2","ass cleaner","2995162","5","12","0","0","1.8e+07","6","339","Private Security Firm"
"105553","37","2","D-Fault Secur-N-Serve","2175056","5","12","1800000","3","14600000","26","149","Private Security Firm"
"96844","37","2","Maple Security - hiring","2901227","2","12","3e+06","1","14500000","9","701","Private Security Firm"
"100285","37","2","Xuanwu Protection","2904249","1","12","1e+06","2","1e+07","15","433","Private Security Firm"
"105269","37","2","Secured Privates HIRING!","1875013","2","15","8e+05","2","8900000","17","163","Private Security Firm"
"70374","37","2","TORN GROUP - HIRING","1302779","5","15","1e+06","2","7e+06","14","2538","Private Security Firm"
"100145","37","2","Black Butler","2931989","2","12","0","0","5e+06","10","442","Private Security Firm"
"104749","37","2","Bullet Security Firm","3177169","3","7","6e+05","1","4200000","7","190","Private Security Firm"
"96832","37","2","HIRING HIRING HIRING","2693179","3","15","5e+05","1","3500000","7","702","Private Security Firm"
"94607","37","2","[Hiring]The Endlessway","2845157","5","15","2e+05","2","2300000","23","883","Private Security Firm"
"100916","37","2","Ferno15's Private Security Firm","2458690","2","6","0","0","1e+06","2","393","Private Security Firm"
"108451","37","1","Ribbit Rampage","2885877","15","15","2.2e+07","1","1.38e+08","7","10","Private Security Firm"
"108353","37","1","Evolution Honor","2989998","12","12","2.5e+07","1","1.23e+08","8","14","Private Security Firm"
"108325","37","1","Guarding Your Body","2199188","12","12","1e+07","1","7e+07","7","15","Private Security Firm"
"107526","37","1","Smith Correctional","2884273","9","9","5600000","2","41600000","12","55","Private Security Firm"
"107211","37","1","We Kill People For $5","2650418","15","15","3450000","1","20475000","11","70","Private Security Firm"
"107228","37","1","NBPS","2300202","4","6","3e+06","1","1.7e+07","9","69","Private Security Firm"
"107131","37","1","Redwater (hiring)","2156441","9","10","1500000","3","9e+06","18","74","Private Security Firm"
"108128","37","1","Monark Security","3106264","6","9","5e+05","1","3500000","7","25","Private Security Firm"
"98756","37","1","CaptRedbeardd's Private Security Firm","2384302","1","9","1200000","3","2400000","6","552","Private Security Firm"
"97463","37","1","/**Hiring**/Hatamoto","2762522","4","15","5e+05","1","1e+06","2","649","Private Security Firm"
"95743","37","1","CPP Foundation -Hiring","2783662","4","13","0","0","5e+05","1","789","Private Security Firm"
"100544","37","1","Private Saviors [Hiring]","2695562","0","15","0","0","5e+05","1","416","Private Security Firm"
"102713","37","1","MiaoMiaoChao's Private Security Firm","2744401","7","13","0","0","5e+05","1","299","Private Security Firm"
"108647","37","0","Mechanized Midget Mafia","2392381","10","12","11500000","1","11500000","1","1","Private Security Firm"
"108649","37","0","Alpha Patrol","2905276","11","12","9900000","1","9900000","1","1","Private Security Firm"
"108648","37","0","War Boy Protection","2396736","7","10","2700000","1","2700000","1","1","Private Security Firm"
"70288","37","0","MM Security","1267844","10","12","0","0","0","0","2550","Private Security Firm"
"72682","37","0","NerdRage Security Group","1960709","3","6","0","0","0","0","2322","Private Security Firm"
"80209","37","0","sugarvalvess Firework Stand","1963573","0","6","0","0","0","0","1828","Private Security Firm"
"84557","37","0","USVET SECURITY (hiring)","940669","0","12","0","0","0","0","1588","Private Security Firm"
"86221","37","0","Umbrella Global Security","2385098","1","12","0","0","0","0","1497","Private Security Firm"
"93703","37","0","Pink Armor [hiring]","2652883","3","15","0","0","0","0","953","Private Security Firm"
"94424","37","0","Night&#039;s Watch (hiring)","2734612","3","15","0","0","0","0","897","Private Security Firm"
"94448","37","0","Beauties&#039; Close Guardians","2724678","2","15","0","0","0","0","895","Private Security Firm"
"94800","37","0","star(hiring)","2576515","2","15","0","0","0","0","865","Private Security Firm"
"94904","37","0","Absolute Defense","2687228","3","12","0","0","0","0","857","Private Security Firm"
"95568","37","0","First Coast Security","2604841","2","12","0","0","0","0","805","Private Security Firm"
"95579","37","0","GAZA Security Firm","997168","0","6","0","0","0","0","804","Private Security Firm"
"95956","37","0","Umbrella Corporation","2437786","3","15","0","0","0","0","774","Private Security Firm"
"96688","37","0","Newbie&#039;s Firm [Hiring]","2811540","0","13","0","0","0","0","712","Private Security Firm"
"96794","37","0","Precise Defense Recruit","2810807","4","12","0","0","0","0","705","Private Security Firm"
"97023","37","0","Private Security(Hiring)","2541332","0","15","0","0","0","0","687","Private Security Firm"
"97044","37","0","Big Private Security Firm","2707456","1","12","0","0","0","0","685","Private Security Firm"
"97085","37","0","Ridojimo","2174987","0","6","0","0","0","0","680","Private Security Firm"
"97269","37","0","[HIRING]Villain Security","2823893","0","15","0","0","0","0","666","Private Security Firm"
